1	1	2	0.786384	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	230	1
2	2	3	0.527304	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	230	1
3	3	4	9.823704	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	230	1
4	4	5	1.7690592	0.494	0.135	5.96903E-05	0.988	0.054	5.96903E-05	140	1
5	4	6	11.43	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	230	1
6	6	7	9.061704	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	230	1
7	7	8	0.094488	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
8	8	9	0.521208	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	140	1
9	9	10	14.67612	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	140	1
10	10	11	4.187952	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	140	1
11	8	12	3.112008	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
12	12	13	0.923544	0.494	0.135	5.96903E-05	0.988	0.054	5.96903E-05	140	1
13	12	14	0.256032	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
14	14	15	6.230112	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
15	15	16	0.158496	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
16	16	17	11.225784	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
17	17	18	1.49352	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
18	18	19	1.776984	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
19	19	20	0.085344	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
20	20	21	0.41148	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
21	21	22	1.109472	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
22	22	23	0.161544	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
23	19	24	0.615696	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
24	24	25	0.816864	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
25	25	26	0.262128	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
26	25	27	0.085344	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	180	1
27	27	28	1.481328	0.494	0.135	5.96903E-05	0.988	0.054	5.96903E-05	180	1
28	18	29	0.493776	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	140	1
29	17	30	3.218688	0.1597715	0.117	7.97965E-05	0.47	0.149	7.97965E-05	230	1
30	16	31	7.110984	0.494	0.135	5.96903E-05	0.988	0.054	5.96903E-05	140	1
