1	1	2	1.473	0.266384646	0.168740665	0.000125269	0.266384646	0.168740665	0.000125269	280	1
2	2	3	0.261	0.1597715	0.113	9.73894E-05	0.1597715	0.113	9.73894E-05	305	1
3	3	4	0.613	0.1597715	0.113	9.73894E-05	0.1597715	0.113	9.73894E-05	305	1
4	4	5	0.492	0.179184907	0.133146341	0.000113617	0.179184907	0.133146341	0.000113617	305	1
5	5	6	0.623	0.230622916	0.187292135	0.000153246	0.230622916	0.187292135	0.000153246	305	1
6	5	7	0.386	0.1597715	0.113569948	9.48826E-05	0.1597715	0.113569948	9.48826E-05	305	1
7	7	8	0.966	0.152609587	0.112937888	9.75897E-05	0.152609587	0.112937888	9.75897E-05	305	1
8	8	9	0.02	0.098	0.11	0.000109956	0.098	0.11	0.000109956	305	1
9	7	10	0.05	0.2	-8.62513E-17	0	0.2	-8.62513E-17	0	305	1
10	4	11	1.291	0.221401288	0.1781433	0.000143686	0.221401288	0.1781433	0.000143686	305	1
11	11	12	0.361	0.238889107	0.19534903	0.000162449	0.238889107	0.19534903	0.000162449	305	1
12	2	13	0.639	0.245494329	0.175406886	0.000139902	0.245494329	0.175406886	0.000139902	280	1
13	13	14	0.419	0.290529027	0.2099642	0.000163837	0.290529027	0.2099642	0.000163837	280	1
14	14	15	0.515	0.1597715	0.117	7.97965E-05	0.1597715	0.117	7.97965E-05	305	1
15	15	16	0.558	0.1597715	0.115243728	8.75209E-05	0.1597715	0.115243728	8.75209E-05	305	1
16	16	17	0.2	0.1597715	0.113	9.73894E-05	0.1597715	0.113	9.73894E-05	305	1
